time,lat,lon,pre
1955-09-16,4.25,-73.75,375.6
1955-09-16,4.25,-73.25,362.1
1955-09-16,4.75,-74.75,149.1
1955-09-16,4.75,-74.25,154.40001
1955-09-16,4.75,-73.75,98.3
1955-09-16,4.75,-73.25,435.6
1955-09-16,5.25,-74.75,239.90001
1955-09-16,5.25,-74.25,242.3
1955-09-16,5.25,-73.75,94.8
1955-09-16,5.25,-73.25,157.5
1955-10-16,3.75,-74.75,295.7
1955-10-16,3.75,-74.25,200.2
1955-10-16,3.75,-73.75,611.60004
1955-10-16,3.75,-73.25,386.0
1955-10-16,4.25,-74.75,310.30002
1955-10-16,4.25,-74.25,170.90001
1955-10-16,4.25,-73.75,386.0
1955-10-16,4.25,-73.25,469.0
1955-10-16,4.75,-74.75,288.0
1955-10-16,4.75,-74.25,174.7
1955-10-16,4.75,-73.75,154.0
1955-10-16,4.75,-73.25,375.1
1955-10-16,5.25,-74.75,413.5
1955-10-16,5.25,-74.25,321.80002
1955-10-16,5.25,-73.75,174.2
1955-10-16,5.25,-73.25,169.2
1955-11-16,3.75,-74.75,272.30002
1955-11-16,3.75,-74.25,133.40001
1955-11-16,3.75,-73.75,421.0
1955-11-16,3.75,-73.25,184.1
1955-11-16,4.25,-74.75,219.3
1955-11-16,4.25,-74.25,108.4
1955-11-16,4.25,-73.75,231.5
1955-11-16,4.25,-73.25,253.3
1955-11-16,4.75,-74.75,202.2
1955-11-16,4.75,-74.25,118.700005
1955-11-16,4.75,-73.75,93.8
1955-11-16,4.75,-73.25,171.1
1955-11-16,5.25,-74.75,272.6
1955-11-16,5.25,-74.25,211.40001
1955-11-16,5.25,-73.75,94.5
1955-11-16,5.25,-73.25,78.4
1955-12-16,3.75,-74.75,310.30002
1955-12-16,3.75,-74.25,86.0
1955-12-16,3.75,-73.75,417.9
1955-12-16,3.75,-73.25,118.5
1955-12-16,4.25,-74.75,222.2
1955-12-16,4.25,-74.25,79.9
1955-12-16,4.25,-73.75,188.3
1955-12-16,4.25,-73.25,154.3
1955-12-16,4.75,-74.75,197.8
1955-12-16,4.75,-74.25,111.0
1955-12-16,4.75,-73.75,68.6
1955-12-16,4.75,-73.25,129.7
1955-12-16,5.25,-74.75,255.3
1955-12-16,5.25,-74.25,213.5
1955-12-16,5.25,-73.75,61.3
1955-12-16,5.25,-73.25,46.0
1956-01-16,3.75,-74.75,153.90001
1956-01-16,3.75,-74.25,67.1
1956-01-16,3.75,-73.75,150.2
1956-01-16,3.75,-73.25,57.2
1956-01-16,4.25,-74.75,140.8
1956-01-16,4.25,-74.25,55.0
1956-01-16,4.25,-73.75,139.3
1956-01-16,4.25,-73.25,51.100002
1956-01-16,4.75,-74.75,117.3
1956-01-16,4.75,-74.25,93.0
1956-01-16,4.75,-73.75,49.8
1956-01-16,4.75,-73.25,74.200005
1956-01-16,5.25,-74.75,151.0
1956-01-16,5.25,-74.25,194.0
1956-01-16,5.25,-73.75,47.4
1956-01-16,5.25,-73.25,27.7
1956-02-15,3.75,-74.75,194.7
1956-02-15,3.75,-74.25,103.5
1956-02-15,3.75,-73.75,264.2
1956-02-15,3.75,-73.25,109.6
1956-02-15,4.25,-74.75,209.8
1956-02-15,4.25,-74.25,91.8
1956-02-15,4.25,-73.75,229.90001
1956-02-15,4.25,-73.25,172.3
1956-02-15,4.75,-74.75,197.0
1956-02-15,4.75,-74.25,171.1
1956-02-15,4.75,-73.75,83.0
1956-02-15,4.75,-73.25,131.6
1956-02-15,5.25,-74.75,233.40001
1956-02-15,5.25,-74.25,252.6
1956-02-15,5.25,-73.75,67.3
1956-02-15,5.25,-73.25,35.0
1956-03-16,3.75,-74.75,187.2
1956-03-16,3.75,-74.25,113.6
1956-03-16,3.75,-73.75,327.1
1956-03-16,3.75,-73.25,191.2
1956-03-16,4.25,-74.75,190.0
1956-03-16,4.25,-74.25,88.9
1956-03-16,4.25,-73.75,269.4
1956-03-16,4.25,-73.25,181.7
1956-03-16,4.75,-74.75,178.40001
1956-03-16,4.75,-74.25,112.1
1956-03-16,4.75,-73.75,84.0
1956-03-16,4.75,-73.25,181.90001
1956-03-16,5.25,-74.75,222.40001
1956-03-16,5.25,-74.25,196.0
1956-03-16,5.25,-73.75,83.5
1956-03-16,5.25,-73.25,63.4
1956-04-16,3.75,-74.75,161.2
1956-04-16,3.75,-74.25,104.700005
1956-04-16,3.75,-73.75,401.80002
1956-04-16,3.75,-73.25,229.6
1956-04-16,4.25,-74.75,181.3
1956-04-16,4.25,-74.25,89.700005
1956-04-16,4.25,-73.75,254.5
1956-04-16,4.25,-73.25,266.6
1956-04-16,4.75,-74.75,146.8
1956-04-16,4.75,-74.25,100.700005
1956-04-16,4.75,-73.75,92.1
1956-04-16,4.75,-73.25,175.1
1956-04-16,5.25,-74.75,176.3
1956-04-16,5.25,-74.25,180.1
1956-04-16,5.25,-73.75,73.1
1956-04-16,5.25,-73.25,64.4
1956-05-16,3.75,-74.75,177.40001
1956-05-16,3.75,-74.25,170.3
1956-05-16,3.75,-73.75,596.2
1956-05-16,3.75,-73.25,372.6
1956-05-16,4.25,-74.75,238.0
1956-05-16,4.25,-74.25,138.8
1956-05-16,4.25,-73.75,512.7
1956-05-16,4.25,-73.25,448.6
1956-05-16,4.75,-74.75,195.7
1956-05-16,4.75,-74.25,150.90001
1956-05-16,4.75,-73.75,127.6
1956-05-16,4.75,-73.25,381.7
1956-05-16,5.25,-74.75,263.1
1956-05-16,5.25,-74.25,253.8
1956-05-16,5.25,-73.75,85.3
1956-05-16,5.25,-73.25,124.1
1956-06-16,3.75,-74.75,134.5
1956-06-16,3.75,-74.25,201.8
1956-06-16,3.75,-73.75,692.0
1956-06-16,3.75,-73.25,440.4
1956-06-16,4.25,-74.75,154.5
1956-06-16,4.25,-74.25,151.1
1956-06-16,4.25,-73.75,695.7
1956-06-16,4.25,-73.25,543.2
1956-06-16,4.75,-74.75,134.0
1956-06-16,4.75,-74.25,109.6
1956-06-16,4.75,-73.75,165.5
1956-06-16,4.75,-73.25,628.5
1956-06-16,5.25,-74.75,169.3
1956-06-16,5.25,-74.25,178.3
1956-06-16,5.25,-73.75,106.4
1956-06-16,5.25,-73.25,215.2
1956-07-16,3.75,-74.75,50.600002
1956-07-16,3.75,-74.25,113.9
1956-07-16,3.75,-73.75,346.4
1956-07-16,3.75,-73.25,233.0
1956-07-16,4.25,-74.75,49.7
1956-07-16,4.25,-74.25,83.3
1956-07-16,4.25,-73.75,439.9
1956-07-16,4.25,-73.25,293.7
1956-07-16,4.75,-74.75,47.7
1956-07-16,4.75,-74.25,45.7
1956-07-16,4.75,-73.75,103.1
1956-07-16,4.75,-73.25,391.6
1956-07-16,5.25,-74.75,82.6
1956-07-16,5.25,-74.25,87.8
1956-07-16,5.25,-73.75,59.8
1956-07-16,5.25,-73.25,165.1
1956-08-16,3.75,-74.75,57.2
1956-08-16,3.75,-74.25,101.0
1956-08-16,3.75,-73.75,368.0
1956-08-16,3.75,-73.25,234.5
1956-08-16,4.25,-74.75,65.4
1956-08-16,4.25,-74.25,69.200005
1956-08-16,4.25,-73.75,384.7
1956-08-16,4.25,-73.25,277.2
1956-08-16,4.75,-74.75,63.0
1956-08-16,4.75,-74.25,53.2
1956-08-16,4.75,-73.75,94.0
1956-08-16,4.75,-73.25,394.4
1956-08-16,5.25,-74.75,110.8
1956-08-16,5.25,-74.25,110.5
1956-08-16,5.25,-73.75,61.8
1956-08-16,5.25,-73.25,162.1
1956-09-16,3.75,-74.75,121.9
1956-09-16,3.75,-74.25,127.6
1956-09-16,3.75,-73.75,485.6
1956-09-16,3.75,-73.25,302.7
1956-09-16,4.25,-74.75,157.2
1956-09-16,4.25,-74.25,94.5
1956-09-16,4.25,-73.75,370.0
1956-09-16,4.25,-73.25,321.4
1956-09-16,4.75,-74.75,139.2
1956-09-16,4.75,-74.25,141.0
1956-09-16,4.75,-73.75,85.5
1956-09-16,4.75,-73.25,324.5
1956-09-16,5.25,-74.75,209.90001
1956-09-16,5.25,-74.25,200.8
1956-09-16,5.25,-73.75,66.700005
1956-09-16,5.25,-73.25,108.6
1956-10-16,3.75,-74.75,346.4
1956-10-16,3.75,-74.25,238.5
1956-10-16,3.75,-73.75,722.8
1956-10-16,3.75,-73.25,437.2
1956-10-16,4.25,-74.75,362.2
1956-10-16,4.25,-74.25,205.40001
1956-10-16,4.25,-73.75,471.0
1956-10-16,4.25,-73.25,504.0
1956-10-16,4.75,-74.75,333.2
1956-10-16,4.75,-74.25,202.8
1956-10-16,4.75,-73.75,163.1
1956-10-16,4.75,-73.25,353.80002
1956-10-16,5.25,-74.75,448.5
1956-10-16,5.25,-74.25,330.30002
1956-10-16,5.25,-73.75,156.90001
1956-10-16,5.25,-73.25,142.1
1956-11-16,3.75,-74.75,201.90001
1956-11-16,3.75,-74.25,96.6
1956-11-16,3.75,-73.75,297.80002
1956-11-16,3.75,-73.25,127.6
1956-11-16,4.25,-74.75,157.1
1956-11-16,4.25,-74.25,75.3
1956-11-16,4.25,-73.75,157.5
1956-11-16,4.25,-73.25,172.3
1956-11-16,4.75,-74.75,139.3
1956-11-16,4.75,-74.25,79.200005
1956-11-16,4.75,-73.75,65.3
1956-11-16,4.75,-73.25,129.40001
1956-11-16,5.25,-74.75,188.2
1956-11-16,5.25,-74.25,147.40001
1956-11-16,5.25,-73.75,74.200005
1956-11-16,5.25,-73.25,65.9
1956-12-16,3.75,-74.75,298.1
1956-12-16,3.75,-74.25,87.1
1956-12-16,3.75,-73.75,441.0
1956-12-16,3.75,-73.25,127.9
1956-12-16,4.25,-74.75,207.3
1956-12-16,4.25,-74.25,82.4
1956-12-16,4.25,-73.75,213.0
1956-12-16,4.25,-73.25,173.2
1956-12-16,4.75,-74.75,182.0
1956-12-16,4.75,-74.25,105.3
1956-12-16,4.75,-73.75,78.700005
1956-12-16,4.75,-73.25,160.6
1956-12-16,5.25,-74.75,247.1
1956-12-16,5.25,-74.25,224.2
1956-12-16,5.25,-73.75,73.0
1956-12-16,5.25,-73.25,60.8
1957-01-16,3.75,-74.75,50.8
1957-01-16,3.75,-74.25,21.5
1957-01-16,3.75,-73.75,46.0
1957-01-16,3.75,-73.25,16.4
1957-01-16,4.25,-74.75,43.0
1957-01-16,4.25,-74.25,16.6
1957-01-16,4.25,-73.75,38.600002
1957-01-16,4.25,-73.25,12.0
1957-01-16,4.75,-74.75,34.4
1957-01-16,4.75,-74.25,27.2
1957-01-16,4.75,-73.75,10.3
1957-01-16,4.75,-73.25,14.400001
1957-01-16,5.25,-74.75,40.3
1957-01-16,5.25,-74.25,40.8
1957-01-16,5.25,-73.75,9.5
1957-01-16,5.25,-73.25,5.2000003
1957-02-15,3.75,-74.75,93.0
1957-02-15,3.75,-74.25,45.9
1957-02-15,3.75,-73.75,107.1
1957-02-15,3.75,-73.25,42.2
1957-02-15,4.25,-74.75,98.3
1957-02-15,4.25,-74.25,38.2
1957-02-15,4.25,-73.75,85.5
1957-02-15,4.25,-73.25,64.1
1957-02-15,4.75,-74.75,85.200005
1957-02-15,4.75,-74.25,68.4
1957-02-15,4.75,-73.75,33.0
1957-02-15,4.75,-73.25,56.0
1957-02-15,5.25,-74.75,93.9
1957-02-15,5.25,-74.25,104.5
1957-02-15,5.25,-73.75,29.2
1957-02-15,5.25,-73.25,16.1
1957-03-16,3.75,-74.75,204.40001
1957-03-16,3.75,-74.25,123.700005
1957-03-16,3.75,-73.75,356.4
1957-03-16,3.75,-73.25,207.3
1957-03-16,4.25,-74.75,200.6
1957-03-16,4.25,-74.25,94.200005
1957-03-16,4.25,-73.75,288.0
1957-03-16,4.25,-73.25,186.2
1957-03-16,4.75,-74.75,180.40001
1957-03-16,4.75,-74.25,111.700005
1957-03-16,4.75,-73.75,83.4
1957-03-16,4.75,-73.25,175.40001
1957-03-16,5.25,-74.75,215.1
1957-03-16,5.25,-74.25,186.1
1957-03-16,5.25,-73.75,77.0
1957-03-16,5.25,-73.25,51.8
1957-04-16,3.75,-74.75,234.2
1957-04-16,3.75,-74.25,155.40001
1957-04-16,3.75,-73.75,614.2
1957-04-16,3.75,-73.25,363.0
1957-04-16,4.25,-74.75,268.80002
1957-04-16,4.25,-74.25,135.7
1957-04-16,4.25,-73.75,389.9
1957-04-16,4.25,-73.25,404.30002
1957-04-16,4.75,-74.75,215.3
1957-04-16,4.75,-74.25,150.6
1957-04-16,4.75,-73.75,129.8
1957-04-16,4.75,-73.25,271.5
1957-04-16,5.25,-74.75,254.0
1957-04-16,5.25,-74.25,246.90001
1957-04-16,5.25,-73.75,109.8
1957-04-16,5.25,-73.25,104.3
1957-05-16,3.75,-74.75,321.0
1957-05-16,3.75,-74.25,306.6
1957-05-16,3.75,-73.75,1058.7001
1957-05-16,3.75,-73.25,642.60004
1957-05-16,4.25,-74.75,400.0
1957-05-16,4.25,-74.25,235.0
1957-05-16,4.25,-73.75,825.8
1957-05-16,4.25,-73.25,743.0
1957-05-16,4.75,-74.75,307.30002
1957-05-16,4.75,-74.25,236.3
1957-05-16,4.75,-73.75,202.3
1957-05-16,4.75,-73.25,636.9
1957-05-16,5.25,-74.75,398.5
1957-05-16,5.25,-74.25,392.2
1957-05-16,5.25,-73.75,135.5
1957-05-16,5.25,-73.25,209.5
1957-06-16,3.75,-74.75,57.100002
1957-06-16,3.75,-74.25,88.9
1957-06-16,3.75,-73.75,309.6
1957-06-16,3.75,-73.25,194.7
1957-06-16,4.25,-74.75,60.0
1957-06-16,4.25,-74.25,66.6
1957-06-16,4.25,-73.75,320.5
1957-06-16,4.25,-73.25,238.90001
1957-06-16,4.75,-74.75,52.5
1957-06-16,4.75,-74.25,45.5
1957-06-16,4.75,-73.75,72.3
1957-06-16,4.75,-73.25,263.9
1957-06-16,5.25,-74.75,66.6
1957-06-16,5.25,-74.25,73.8
1957-06-16,5.25,-73.75,46.9
1957-06-16,5.25,-73.25,101.8
1957-07-16,3.75,-74.75,50.3
1957-07-16,3.75,-74.25,114.8
1957-07-16,3.75,-73.75,350.1
1957-07-16,3.75,-73.25,227.8
1957-07-16,4.25,-74.75,46.9
1957-07-16,4.25,-74.25,82.1
1957-07-16,4.25,-73.75,457.4
1957-07-16,4.25,-73.25,271.0
1957-07-16,4.75,-74.75,44.4
1957-07-16,4.75,-74.25,43.3
1957-07-16,4.75,-73.75,89.3
1957-07-16,4.75,-73.25,321.2
1957-07-16,5.25,-74.75,72.3
1957-07-16,5.25,-74.25,71.700005
1957-07-16,5.25,-73.75,50.9
1957-07-16,5.25,-73.25,136.1
1957-08-16,3.75,-74.75,34.8
1957-08-16,3.75,-74.25,66.1
1957-08-16,3.75,-73.75,248.90001
1957-08-16,3.75,-73.25,165.6
1957-08-16,4.25,-74.75,39.8
1957-08-16,4.25,-74.25,47.7
1957-08-16,4.25,-73.75,288.9
1957-08-16,4.25,-73.25,193.0
1957-08-16,4.75,-74.75,41.100002
1957-08-16,4.75,-74.25,35.600002
1957-08-16,4.75,-73.75,64.4
1957-08-16,4.75,-73.25,280.6
1957-08-16,5.25,-74.75,70.0
1957-08-16,5.25,-74.25,71.5
1957-08-16,5.25,-73.75,42.9
1957-08-16,5.25,-73.25,106.3
1957-09-16,3.75,-74.75,87.1
1957-09-16,3.75,-74.25,97.700005
1957-09-16,3.75,-73.75,396.9
1957-09-16,3.75,-73.25,262.5
1957-09-16,4.25,-74.75,116.1
1957-09-16,4.25,-74.25,79.0
1957-09-16,4.25,-73.75,341.2
1957-09-16,4.25,-73.25,285.30002
1957-09-16,4.75,-74.75,113.4
1957-09-16,4.75,-74.25,122.1
1957-09-16,4.75,-73.75,77.6
1957-09-16,4.75,-73.25,306.9
1957-09-16,5.25,-74.75,178.7
1957-09-16,5.25,-74.25,176.90001
1957-09-16,5.25,-73.75,62.4
1957-09-16,5.25,-73.25,99.5
1957-10-16,3.75,-74.75,280.2
1957-10-16,3.75,-74.25,189.6
1957-10-16,3.75,-73.75,574.5
1957-10-16,3.75,-73.25,356.5
1957-10-16,4.25,-74.75,310.5
1957-10-16,4.25,-74.25,169.8
1957-10-16,4.25,-73.75,390.5
1957-10-16,4.25,-73.25,429.4
1957-10-16,4.75,-74.75,299.1
1957-10-16,4.75,-74.25,180.6
1957-10-16,4.75,-73.75,146.2
1957-10-16,4.75,-73.25,323.5
1957-10-16,5.25,-74.75,424.7
1957-10-16,5.25,-74.25,310.0
1957-10-16,5.25,-73.75,155.8
1957-10-16,5.25,-73.25,143.1
1957-11-16,3.75,-74.75,205.1
1957-11-16,3.75,-74.25,99.6
1957-11-16,3.75,-73.75,314.6
1957-11-16,3.75,-73.25,137.2
1957-11-16,4.25,-74.75,165.40001
1957-11-16,4.25,-74.25,80.6
1957-11-16,4.25,-73.75,174.40001
1957-11-16,4.25,-73.25,182.90001
1957-11-16,4.75,-74.75,151.90001
1957-11-16,4.75,-74.25,88.200005
1957-11-16,4.75,-73.75,66.6
1957-11-16,4.75,-73.25,123.5
1957-11-16,5.25,-74.75,204.90001
1957-11-16,5.25,-74.25,149.3
1957-11-16,5.25,-73.75,71.3
1957-11-16,5.25,-73.25,60.2
1957-12-16,3.75,-74.75,130.6
1957-12-16,3.75,-74.25,38.0
1957-12-16,3.75,-73.75,188.5
1957-12-16,3.75,-73.25,48.3
1957-12-16,4.25,-74.75,85.3
1957-12-16,4.25,-74.25,35.4
1957-12-16,4.25,-73.75,95.9
1957-12-16,4.25,-73.25,58.3
1957-12-16,4.75,-74.75,75.9
1957-12-16,4.75,-74.25,44.4
1957-12-16,4.75,-73.75,27.5
1957-12-16,4.75,-73.25,51.8
1957-12-16,5.25,-74.75,99.0
1957-12-16,5.25,-74.25,74.6
1957-12-16,5.25,-73.75,24.2
1957-12-16,5.25,-73.25,18.9
1958-01-16,3.75,-74.75,55.8
1958-01-16,3.75,-74.25,24.2
1958-01-16,3.75,-73.75,54.4
1958-01-16,3.75,-73.25,21.4
1958-01-16,4.25,-74.75,50.100002
1958-01-16,4.25,-74.25,19.7
1958-01-16,4.25,-73.75,49.8
1958-01-16,4.25,-73.25,17.2
1958-01-16,4.75,-74.75,42.4
1958-01-16,4.75,-74.25,33.9
1958-01-16,4.75,-73.75,15.5
1958-01-16,4.75,-73.25,24.4
1958-01-16,5.25,-74.75,52.100002
1958-01-16,5.25,-74.25,62.100002
1958-01-16,5.25,-73.75,15.5
1958-01-16,5.25,-73.25,8.2
1958-02-15,3.75,-74.75,72.1
1958-02-15,3.75,-74.25,37.2
1958-02-15,3.75,-73.75,93.3
1958-02-15,3.75,-73.25,39.100002
1958-02-15,4.25,-74.75,72.8
1958-02-15,4.25,-74.25,29.9
1958-02-15,4.25,-73.75,75.4
1958-02-15,4.25,-73.25,56.100002
1958-02-15,4.75,-74.75,61.8
1958-02-15,4.75,-74.25,50.600002
1958-02-15,4.75,-73.75,24.800001
1958-02-15,4.75,-73.25,39.5
1958-02-15,5.25,-74.75,67.0
1958-02-15,5.25,-74.25,70.8
1958-02-15,5.25,-73.75,18.6
1958-02-15,5.25,-73.25,10.3
1958-03-16,3.75,-74.75,83.4
1958-03-16,3.75,-74.25,49.5
1958-03-16,3.75,-73.75,140.5
1958-03-16,3.75,-73.25,80.6
1958-03-16,4.25,-74.75,88.3
1958-03-16,4.25,-74.25,39.3
1958-03-16,4.25,-73.75,116.700005
1958-03-16,4.25,-73.25,74.0
1958-03-16,4.75,-74.75,85.4
1958-03-16,4.75,-74.25,51.3
1958-03-16,4.75,-73.75,35.2
1958-03-16,4.75,-73.25,70.0
1958-03-16,5.25,-74.75,106.4
1958-03-16,5.25,-74.25,86.1
1958-03-16,5.25,-73.75,31.6
1958-03-16,5.25,-73.25,21.7
1958-04-16,3.75,-74.75,179.90001
1958-04-16,3.75,-74.25,116.8
1958-04-16,3.75,-73.75,451.0
1958-04-16,3.75,-73.25,259.2
1958-04-16,4.25,-74.75,203.90001
1958-04-16,4.25,-74.25,99.5
1958-04-16,4.25,-73.75,286.4
1958-04-16,4.25,-73.25,298.2
1958-04-16,4.75,-74.75,164.40001
1958-04-16,4.75,-74.25,112.3
1958-04-16,4.75,-73.75,100.200005
1958-04-16,4.75,-73.25,189.0
1958-04-16,5.25,-74.75,192.2
1958-04-16,5.25,-74.25,193.1
1958-04-16,5.25,-73.75,77.3
1958-04-16,5.25,-73.25,65.9
1958-05-16,3.75,-74.75,154.7
1958-05-16,3.75,-74.25,145.3
1958-05-16,3.75,-73.75,492.5
1958-05-16,3.75,-73.25,291.5
1958-05-16,4.25,-74.75,213.1
1958-05-16,4.25,-74.25,119.1
1958-05-16,4.25,-73.75,431.0
1958-05-16,4.25,-73.25,362.5
1958-05-16,4.75,-74.75,176.40001
1958-05-16,4.75,-74.25,132.8
1958-05-16,4.75,-73.75,109.1
1958-05-16,4.75,-73.25,308.4
1958-05-16,5.25,-74.75,239.5
1958-05-16,5.25,-74.25,223.2
1958-05-16,5.25,-73.75,72.1
1958-05-16,5.25,-73.25,104.3
1958-06-16,3.75,-74.75,52.0
1958-06-16,3.75,-74.25,79.3
1958-06-16,3.75,-73.75,283.5
1958-06-16,3.75,-73.25,193.90001
1958-06-16,4.25,-74.75,60.3
1958-06-16,4.25,-74.25,60.8
1958-06-16,4.25,-73.75,285.7
1958-06-16,4.25,-73.25,238.7
1958-06-16,4.75,-74.75,54.100002
1958-06-16,4.75,-74.25,45.7
1958-06-16,4.75,-73.75,71.700005
1958-06-16,4.75,-73.25,308.9
1958-06-16,5.25,-74.75,72.4
1958-06-16,5.25,-74.25,77.8
1958-06-16,5.25,-73.75,53.2
1958-06-16,5.25,-73.25,121.9
1958-07-16,3.75,-74.75,23.0
1958-07-16,3.75,-74.25,53.5
1958-07-16,3.75,-73.75,171.8
1958-07-16,3.75,-73.25,125.6
1958-07-16,4.25,-74.75,23.7
1958-07-16,4.25,-74.25,41.4
1958-07-16,4.25,-73.75,233.6
1958-07-16,4.25,-73.25,165.3
1958-07-16,4.75,-74.75,24.2
1958-07-16,4.75,-74.25,24.800001
1958-07-16,4.75,-73.75,59.3
1958-07-16,4.75,-73.25,247.90001
1958-07-16,5.25,-74.75,43.9
1958-07-16,5.25,-74.25,49.9
1958-07-16,5.25,-73.75,34.3
1958-07-16,5.25,-73.25,107.0
1958-08-16,3.75,-74.75,67.1
1958-08-16,3.75,-74.25,119.5
1958-08-16,3.75,-73.75,431.80002
1958-08-16,3.75,-73.25,270.2
1958-08-16,4.25,-74.75,69.700005
1958-08-16,4.25,-74.25,80.4
1958-08-16,4.25,-73.75,428.2
1958-08-16,4.25,-73.25,302.0
1958-08-16,4.75,-74.75,62.2
1958-08-16,4.75,-74.25,54.4
1958-08-16,4.75,-73.75,96.1
1958-08-16,4.75,-73.25,401.7
1958-08-16,5.25,-74.75,103.1
1958-08-16,5.25,-74.25,107.4
1958-08-16,5.25,-73.75,58.9
1958-08-16,5.25,-73.25,148.0
1958-09-16,3.75,-74.75,39.3
1958-09-16,3.75,-74.25,41.0
1958-09-16,3.75,-73.75,160.90001
1958-09-16,3.75,-73.25,107.9
1958-09-16,4.25,-74.75,50.0
1958-09-16,4.25,-74.25,31.300001
1958-09-16,4.25,-73.75,124.6
1958-09-16,4.25,-73.25,117.4
1958-09-16,4.75,-74.75,46.5
1958-09-16,4.75,-74.25,49.9
1958-09-16,4.75,-73.75,33.0
1958-09-16,4.75,-73.25,140.0
1958-09-16,5.25,-74.75,75.700005
1958-09-16,5.25,-74.25,80.3
1958-09-16,5.25,-73.75,28.800001
1958-09-16,5.25,-73.25,51.3
1958-10-16,3.75,-74.75,207.2
1958-10-16,3.75,-74.25,143.5
1958-10-16,3.75,-73.75,451.5
1958-10-16,3.75,-73.25,290.4
1958-10-16,4.25,-74.75,213.1
1958-10-16,4.25,-74.25,119.0
1958-10-16,4.25,-73.75,289.0
1958-10-16,4.25,-73.25,328.7
1958-10-16,4.75,-74.75,194.3
1958-10-16,4.75,-74.25,118.3
1958-10-16,4.75,-73.75,100.5
1958-10-16,4.75,-73.25,223.90001
1958-10-16,5.25,-74.75,260.7
1958-10-16,5.25,-74.25,196.2
1958-10-16,5.25,-73.75,94.0
1958-10-16,5.25,-73.25,87.200005
1958-11-16,3.75,-74.75,240.6
1958-11-16,3.75,-74.25,119.3
1958-11-16,3.75,-73.75,382.4
1958-11-16,3.75,-73.25,171.1
1958-11-16,4.25,-74.75,192.40001
1958-11-16,4.25,-74.25,100.5
1958-11-16,4.25,-73.75,207.8
1958-11-16,4.25,-73.25,224.7
1958-11-16,4.75,-74.75,180.1
1958-11-16,4.75,-74.25,109.6
1958-11-16,4.75,-73.75,78.8
1958-11-16,4.75,-73.25,145.6
1958-11-16,5.25,-74.75,239.6
1958-11-16,5.25,-74.25,181.2
1958-11-16,5.25,-73.75,79.9
1958-11-16,5.25,-73.25,65.700005
1958-12-16,3.75,-74.75,223.6
1958-12-16,3.75,-74.25,65.9
1958-12-16,3.75,-73.75,337.0
1958-12-16,3.75,-73.25,98.4
1958-12-16,4.25,-74.75,154.6
1958-12-16,4.25,-74.25,62.9
1958-12-16,4.25,-73.75,160.2
1958-12-16,4.25,-73.25,123.8
1958-12-16,4.75,-74.75,134.2
1958-12-16,4.75,-74.25,79.1
1958-12-16,4.75,-73.75,51.4
1958-12-16,4.75,-73.25,93.9
1958-12-16,5.25,-74.75,170.1
1958-12-16,5.25,-74.25,145.1
1958-12-16,5.25,-73.75,40.9
1958-12-16,5.25,-73.25,30.5
1959-01-16,3.75,-74.75,51.9
1959-01-16,3.75,-74.25,21.5
1959-01-16,3.75,-73.75,45.7
1959-01-16,3.75,-73.25,16.7
1959-01-16,4.25,-74.75,44.0
1959-01-16,4.25,-74.25,15.900001
1959-01-16,4.25,-73.75,40.0
1959-01-16,4.25,-73.25,13.2
1959-01-16,4.75,-74.75,36.0
1959-01-16,4.75,-74.25,26.7
1959-01-16,4.75,-73.75,13.2
1959-01-16,4.75,-73.25,19.7
1959-01-16,5.25,-74.75,44.2
1959-01-16,5.25,-74.25,52.7
1959-01-16,5.25,-73.75,11.400001
1959-01-16,5.25,-73.25,7.3
1959-02-15,3.75,-74.75,32.5
1959-02-15,3.75,-74.25,16.4
1959-02-15,3.75,-73.75,39.5
1959-02-15,3.75,-73.25,16.0
1959-02-15,4.25,-74.75,30.1
1959-02-15,4.25,-74.25,12.8
1959-02-15,4.25,-73.75,29.300001
1959-02-15,4.25,-73.25,20.5
1959-02-15,4.75,-74.75,25.800001
1959-02-15,4.75,-74.25,21.0
1959-02-15,4.75,-73.75,9.900001
1959-02-15,4.75,-73.25,13.5
1959-02-15,5.25,-74.75,29.5
1959-02-15,5.25,-74.25,30.300001
1959-02-15,5.25,-73.75,7.2000003
1959-02-15,5.25,-73.25,3.8
1959-03-16,3.75,-74.75,59.8
1959-03-16,3.75,-74.25,34.2
1959-03-16,3.75,-73.75,92.200005
1959-03-16,3.75,-73.25,50.100002
1959-03-16,4.25,-74.75,68.9
1959-03-16,4.25,-74.25,28.4
1959-03-16,4.25,-73.75,80.700005
1959-03-16,4.25,-73.25,46.7
1959-03-16,4.75,-74.75,71.3
1959-03-16,4.75,-74.25,42.100002
1959-03-16,4.75,-73.75,28.0
1959-03-16,4.75,-73.25,46.0
1959-03-16,5.25,-74.75,93.4
1959-03-16,5.25,-74.25,77.200005
1959-03-16,5.25,-73.75,26.800001
1959-03-16,5.25,-73.25,14.3
1959-04-16,3.75,-74.75,125.1
1959-04-16,3.75,-74.25,82.1
1959-04-16,3.75,-73.75,321.7
1959-04-16,3.75,-73.25,192.3
1959-04-16,4.25,-74.75,131.5
1959-04-16,4.25,-74.25,67.9
1959-04-16,4.25,-73.75,198.0
1959-04-16,4.25,-73.25,216.90001
1959-04-16,4.75,-74.75,107.9
1959-04-16,4.75,-74.25,76.9
1959-04-16,4.75,-73.75,70.700005
