lon,lat,time,pre,stn,spi_1,spi_3,spi_6,spi_9,spi_12
-73.75,5.25,2015-03-16,86.8,8.0,0.4686098615428667,-0.9303151097257892,-0.2550559725826811,-0.9879269543947885,-1.0472503990103605
-73.75,5.25,2015-04-16,83.6,8.0,0.39498344152806303,-0.1692106323358557,-0.5620375492515023,-0.581486463323034,-0.9953614094901634
-73.75,5.25,2015-05-16,42.8,8.0,-0.7761960426595584,-0.02722144102994891,-1.351204445046217,-0.6090598862351656,-1.229251222460881
-73.75,5.25,2015-06-16,50.5,8.0,-0.5094834055754637,-0.535607991500023,-1.3645083336442665,-0.5694540649524605,-1.2505265266289554
-73.75,5.25,2015-07-16,55.7,8.0,-0.3449276564642856,-0.9770586956979181,-1.0665185247932447,-1.052692719525226,-1.103472389673597
-73.75,5.25,2015-08-16,42.7,8.0,-0.7798719180618744,-0.9787394391079011,-0.9342977121165024,-1.6563897733808783,-1.1301013643252675
-73.75,5.25,2015-09-16,40.9,8.0,-0.8470944229880566,-1.143845572210264,-1.5331942094526463,-1.7629019183408947,-1.1706006761900252
-73.75,5.25,2015-10-16,77.700005,8.0,0.2541913472237174,-0.7760105214420506,-1.6144058595966901,-1.322433522743514,-1.4385147949077308
-73.75,5.25,2015-11-16,80.700005,8.0,0.32663363941880696,-0.2144310804927327,-1.1099080167396038,-0.8752702718643461,-1.6521090304413568
-73.75,5.25,2015-12-16,17.4,8.0,-2.024904266425511,-0.5520739785888736,-1.548255830885206,-1.5240332998938801,-1.949948797430983
-73.75,5.25,2016-01-16,24.2,8.0,-1.6024032422986234,-1.4567728550955805,-1.9958490738382446,-2.13111908990038,-2.0267626969750574
-73.75,5.25,2016-02-15,16.800001,8.0,-2.067790893258219,-3.028117465387322,-2.3904344708857286,-2.4150576394670105,-2.1661157344290043
-73.75,5.25,2016-03-16,61.3,8.0,-0.1790787272332111,-1.8668426833068197,-2.0774802160951653,-2.2956281866894965,-2.402195635856216
-73.75,5.25,2016-04-16,123.5,8.0,1.2087192423413038,-0.18286102001661472,-1.4287543923085364,-1.590886248210488,-2.0357410102512894
-73.75,5.25,2016-05-16,63.3,8.0,-0.12234954951296122,0.40936188263079315,-1.6672760572691083,-1.3902799875643845,-1.8535959677141192
-73.75,5.25,2016-06-16,39.3,8.0,-0.9086142815049683,0.13933804404552957,-1.3685045029765275,-1.4056587303899624,-1.95261704021152
-73.75,5.25,2016-07-16,61.0,8.0,-0.187695850938943,-0.739595729047249,-0.8957603908230009,-1.5682029072034358,-1.9056131236792901
-73.75,5.25,2016-08-16,65.6,8.0,-0.058590914640114684,-0.7035298371775085,-0.31629404309002357,-1.718490486522254,-1.7054881876802874
-73.75,5.25,2016-09-16,70.4,8.0,0.06977050174209236,-0.2462481322043201,-0.21340112462189245,-1.204526136045656,-1.454436342832032
-73.75,5.25,2016-10-16,94.3,8.0,0.6344367251493054,0.19219496159353122,-0.5490699163815833,-0.5763277254008555,-1.3163163238690507
-73.75,5.25,2016-11-16,55.5,8.0,-0.35105726426184786,0.06396958706897746,-0.6415556092422876,-0.25071176136686896,-1.5268686936469686
-73.75,5.25,2016-12-16,35.2,8.0,-1.0747653553805598,-0.4164486322536192,-0.6906760083541024,-0.46879093986472864,-1.377616446996962
-73.75,5.25,2017-01-16,23.800001,8.0,-1.6246352701162614,-1.6106252464439388,-1.1535872899151411,-1.3653595145359927,-1.3809422638213653
-73.75,5.25,2017-02-15,52.8,8.0,-0.43532869862461643,-1.6656003948173048,-1.3207099970720153,-1.4665392180725696,-1.08656810433132
-73.75,5.25,2017-03-16,40.7,8.0,-0.8546908521998815,-1.5545712363010578,-1.726238272590947,-1.4529649250099543,-1.2538042378177432
-73.75,5.25,2017-04-16,97.5,8.0,0.7025613942767096,-0.33044459396332704,-1.6812638236322626,-1.1078744147440642,-1.469545723965413
-73.75,5.25,2017-05-16,52.8,8.0,-0.43532869862461643,-0.33044459396332704,-1.7191898934441856,-1.2270152661164082,-1.558220043031202
-73.75,5.25,2017-06-16,63.8,8.0,-0.10835740566703866,-0.015385619275385436,-1.3286509490819145,-1.289223850274816,-1.352713301160921
-73.75,5.25,2017-07-16,36.100002,8.0,-1.0371632171759912,-0.9154169351063958,-1.1677809555021126,-1.86286031577589,-1.561616181831214
-73.75,5.25,2017-08-16,82.6,7.0,0.3715942961990882,-0.4528417233695947,-0.793658384814647,-1.589898722026254,-1.4184471245716805
-73.75,5.25,2017-09-16,49.0,4.0,-0.559108707637534,-0.6755421375516856,-0.6930811903429721,-1.4549023729491963,-1.5990631708393999
-73.75,5.25,2017-10-16,106.9,1.0,0.8946218170287777,0.29357218404871993,-0.5809434876754024,-0.6915137784882273,-1.4922606586328866
-73.75,5.25,2017-11-16,93.6,8.0,0.6193336603048023,0.4259984540118327,-0.11419455412140167,-0.3435418145085836,-1.17709866617363
-73.75,5.25,2017-12-16,38.8,8.0,-0.9282002122966787,0.30333814327682185,-0.39647976539353463,-0.3594006979714898,-1.1478986981650348
-73.75,5.25,2018-01-16,32.4,8.0,-1.1963106731955908,-0.7207359451588152,-0.4392387842687487,-0.9237274629661337,-1.078530029739018
-73.75,5.25,2018-02-15,24.6,8.0,-1.5804386331778875,-2.012328060323702,-1.147145396006086,-1.1821074581458626,-1.3080656031308973
-73.75,5.25,2018-03-16,62.0,8.0,-0.1590827115609743,-1.5209967198776588,-0.9818446167820414,-1.1989152649982757,-1.1341427953351548
-73.75,5.25,2018-04-16,118.0,8.0,1.1078328088992315,-0.1420445748293442,-0.8439000105889378,-0.4704862648660518,-0.9699265338982502
-73.75,5.25,2018-05-16,122.700005,8.0,1.194226120426182,1.0173742414402436,-0.49510506817754985,-0.13783022987574492,-0.4314820690561418
-73.75,5.25,2018-06-16,78.200005,8.0,0.2663925102974401,1.1838043329010535,-0.04917938677920134,0.09582821973654422,-0.32437953128157837
-73.75,5.25,2018-07-16,64.4,8.0,-0.09166430804200308,0.6096253408479116,0.29363061537027857,-0.24659315670825363,-0.11740287069654337
-73.75,5.25,2018-08-16,54.0,8.0,-0.3975183494622344,-0.25180688845844806,0.595168394705816,-0.5797662979571477,-0.32659776705999743
-73.75,5.25,2018-09-16,72.9,8.0,0.13430827835397602,-0.32619273144548183,0.7039744925174631,-0.2920162968148825,-0.151462740975348
-73.75,5.25,2018-10-16,129.7,8.0,1.3190609015836299,0.5094352683487288,0.8190737970742948,0.47554847313091025,0.012632945218658036
-73.75,5.25,2018-11-16,94.9,8.0,0.6473238443111441,0.9627284705263192,0.5427073944565598,0.9885673745904069,0.021904804842831638
-73.75,5.25,2018-12-16,14.400001,8.0,-2.2518671900660054,0.2996782755162524,-0.13303772077027012,0.6446533386848152,-0.15364044461186813
-73.25,3.75,1980-01-16,34.2,8.0,-1.7906298680203943,,,,
-73.25,3.75,1980-02-15,73.3,8.0,-1.1051164950676853,,,,
-73.25,3.75,1980-03-16,77.5,8.0,-1.0496627263002831,-1.8295189801644534,,,
-73.25,3.75,1980-04-16,248.3,8.0,0.3400507870673183,-0.7595572757207828,,,
-73.25,3.75,1980-05-16,238.40001,8.0,0.28246506224590645,-0.193265274871806,,,
-73.25,3.75,1980-06-16,498.7,8.0,1.4654887706133493,0.8641087395393717,-0.38801495214893245,,
-73.25,3.75,1980-07-16,221.6,8.0,0.18097982781541727,0.8071712717794136,0.037774974153929955,,
-73.25,3.75,1980-08-16,311.7,8.0,0.6769785977865483,0.9611366354096547,0.5260440347634482,,
-73.25,3.75,1980-09-16,296.9,8.0,0.6026706126541992,0.5176309453018372,0.9344715665876494,-0.11154348299764111,
-73.25,3.75,1980-10-16,264.30002,8.0,0.4299813686541302,0.6169032042509973,0.9629633823103695,0.3776393416366822,
-73.25,3.75,1980-11-16,123.5,8.0,-0.5509708718632239,0.15161044044491895,0.7546133649430008,0.47985494114496563,
-73.25,3.75,1980-12-16,94.200005,8.0,-0.8487190966947843,-0.45840749263805125,-0.062005688532064895,0.5135286027124698,-0.6117321759359876
-73.25,3.75,1981-01-16,13.7,8.0,-2.4737707650282896,-1.5411135126987525,-0.5491603713755304,0.02467223864387823,-0.6599866072392038
-73.25,3.75,1981-02-15,90.9,8.0,-0.8862480983548007,-1.7386436770739802,-1.1406832463283858,-0.3019739642523517,-0.6185421614275226
-73.25,3.75,1981-03-16,86.6,8.0,-0.9366578734980772,-1.7880902814502133,-1.80895477902718,-1.3153784348166808,-0.5971910701285658
-73.25,3.75,1981-04-16,459.6,8.0,1.3185991175799048,0.020680323996520717,-1.184415254554911,-0.7100605101038305,-0.11551019148180547
-73.25,3.75,1981-05-16,704.7,8.0,2.1406444238795914,1.3827674882414844,0.23226630017382763,0.1772020642695722,0.8647828492712238
-73.25,3.75,1981-06-16,433.4,8.0,1.2157213447554722,1.9639083241611752,0.8865591870694008,0.4596129050391348,0.7335394442051774
-73.25,3.75,1981-07-16,266.30002,8.0,0.44096711429653285,1.651068745042414,1.3226112817262636,0.46366613668853407,0.8235742521492687
-73.25,3.75,1981-08-16,376.30002,8.0,0.9769878701120612,1.0501896418004177,1.7751941724174358,0.9581091199383651,0.9522129678395881
-73.25,3.75,1981-09-16,266.30002,8.0,0.44096711429653285,0.6981572771651735,2.0421677541729033,1.2763702746349272,0.8914935369804282
-73.25,3.75,1981-10-16,265.0,8.0,0.43383250021988146,0.6952601251878336,1.7524756957006766,1.7181371681320403,0.8928864874943254
-73.25,3.75,1981-11-16,186.6,8.0,-0.048392216729649495,0.23936738017875264,0.8955669679098275,1.8799372849531522,1.017661369314692
-73.25,3.75,1981-12-16,75.700005,8.0,-1.0731516734028343,-0.3087774355349798,0.20422049121273986,1.8616755421177873,0.9812458012723322
-73.25,3.75,1982-01-16,56.600002,8.0,-1.3521548591973713,-1.0960319500333557,-0.25601550907338627,1.154277389816845,1.0654813087696995
-73.25,3.75,1982-02-15,87.0,8.0,-0.9318930345121013,-1.6118896657245334,-0.9882117476293183,-0.08381186613432724,1.0578541649430377
-73.25,3.75,1982-03-16,193.1,8.0,-0.0037166320098768425,-1.016583780566985,-1.1976368288383934,-0.6342480344838684,1.2640328439586017
-73.25,3.75,1982-04-16,624.0,8.0,1.8928404006189612,0.6874462310901567,-0.2641302889918445,0.16917023556005184,1.5740767935047633
-73.25,3.75,1982-05-16,388.30002,8.0,1.0289815726822622,1.2992611070661573,0.18019131339048083,0.1945005954491227,0.9684189095039496
-73.25,3.75,1982-06-16,192.8,8.0,-0.005755926883877291,1.2987040554170117,0.41912399804770406,0.03783947723505058,0.4810719867375518
-73.25,3.75,1982-07-16,206.0,8.0,0.08201392115295594,0.41396407107514666,0.7071447412860504,-0.0906237335154222,0.35487359259163087
-73.25,3.75,1982-08-16,154.2,8.0,-0.28856669389564044,-0.22776774328914612,0.8312533570540551,-0.16224478691793698,-0.12550066059289627
-73.25,3.75,1982-09-16,177.6,8.0,-0.11203526140505725,-0.275361561351697,0.8029063331360614,0.06044439904713371,-0.3247348209752936
-73.25,3.75,1982-10-16,303.4,8.0,0.635596576285765,0.015319871985495625,0.17516008161641497,0.5712223898176828,-0.23793444964429714
-73.25,3.75,1982-11-16,167.40001,8.0,-0.1868888623009068,0.05234130883286908,-0.31455890849808105,0.7298273918904785,-0.281228776295536
-73.25,3.75,1982-12-16,70.700005,8.0,-1.1406257715576962,-0.2636927239836454,-0.6118149620139781,0.48692569293159554,-0.2925382081136379
-73.25,3.75,1983-01-16,24.4,8.0,-2.057690229923983,-1.3708328154282101,-1.0997555022133672,-0.8486489891297119,-0.36571909642020933
-73.25,3.75,1983-02-15,75.700005,8.0,-1.0731516734028343,-1.928451138046459,-1.3319505281713326,-1.6775827626666682,-0.39154502095782634
-73.25,3.75,1983-03-16,218.5,8.0,0.1616953666017577,-1.0973977803466277,-1.2091341286752724,-1.6048117713596912,-0.3335995043812794
-73.25,3.75,1983-04-16,474.7,8.0,1.376221795397319,0.36906310281612,-0.7346821620808549,-0.8938830183304873,-0.6798372718343081
-73.25,3.75,1983-05-16,368.6,8.0,0.9430641680897166,1.0217104415424876,-0.2419101339909963,-0.3807930537477099,-0.7265721640229518
-73.25,3.75,1983-06-16,197.1,8.0,0.023270639422071814,0.9783240466583434,0.04037046430925901,-0.33612489931342643,-0.7163484478818753
-73.25,3.75,1983-07-16,255.8,8.0,0.3826690575061306,0.49699555104558074,0.5147603578583791,-0.44571280052164025,-0.5988307695618819
-73.25,3.75,1983-08-16,211.3,8.0,0.11618562315365713,0.09599532512816336,0.7718106186977761,-0.34457680600364904,-0.4660170777774325
-73.25,3.75,1983-09-16,161.40001,8.0,-0.23239395267798982,-0.003669262013782081,0.6652468781735936,-0.14049916749826283,-0.5034932654702056
-73.25,3.75,1983-10-16,238.1,8.0,0.2806953881520448,-0.054499346806462186,0.19608601746437546,0.3168601065719503,-0.656210310914038
-73.25,3.75,1983-11-16,99.4,8.0,-0.7914604186424684,-0.40150025862691247,-0.40550329449140443,0.36573205197922487,-0.8181676460579077
-73.25,3.75,1983-12-16,115.9,8.0,-0.6229009889763811,-0.5579280492659889,-0.6052533193022953,0.15159453388643848,-0.7101742289323253
-73.25,3.75,1984-01-16,89.0,8.0,-0.9083043629157944,-1.1635904826821482,-1.0502102498891974,-0.7216936454945622,-0.5581436923349807
-73.25,3.75,1984-02-15,99.8,8.0,-0.7871458797417509,-1.1617088736667318,-1.3799202886031627,-1.4114381945110732,-0.5021023240242568
-73.25,3.75,1984-03-16,120.5,8.0,-0.5789801222359457,-1.1401984697814884,-1.5088549141995031,-1.6236932806628221,-0.7322826451358807
-73.25,3.75,1984-04-16,360.9,8.0,0.9086829989733,-0.1417734400508559,-1.1348916712927393,-1.3344107774182372,-1.0075640201360194
-73.25,3.75,1984-05-16,445.2,8.0,1.2625276528476106,0.7373384148364336,-0.2449121600936846,-0.737239295658889,-0.8212935900421551
-73.25,3.75,1984-06-16,503.30002,8.0,1.4822896045880114,1.4873486780364216,0.5695639741351799,0.04430569282967622,-0.11440154862074693
-73.25,3.75,1984-07-16,341.30002,8.0,0.8189842070935973,1.4526452735342246,1.0324393555923264,0.2630498266540165,0.07331094806154966
-73.25,3.75,1984-08-16,527.10004,8.0,1.567721482760421,1.5955251527727203,1.731504302608848,1.1027603022528791,0.735158654701499
-73.25,3.75,1984-09-16,525.9,8.0,1.5634721185347882,1.6340007851177778,2.3213707037080153,1.8265419332793777,1.4458760243795572
-73.25,3.75,1984-10-16,266.0,8.0,0.4393226310339522,1.5042264377895664,2.1886072126379146,2.1192710698380792,1.498214196702127
-73.25,3.75,1984-11-16,228.1,8.0,0.22083553286047544,0.9364260913754888,1.8729312926616992,2.324980732949549,1.7361762077981098
-73.25,3.75,1984-12-16,33.0,8.0,-1.8198173826106505,-0.3094183075552871,1.11993902583631,2.185255246336606,1.5835423362746264
-73.25,3.75,1985-01-16,15.5,8.0,-2.388608973050184,-1.2984297345995497,0.5248779144369252,1.6085466623979106,1.4462514098218429
-73.25,3.75,1985-02-15,9.0,8.0,-2.750035292117624,-3.107133991338703,-0.6163643757615521,0.8120672983797983,1.2739892453818604
-73.25,3.75,1985-03-16,100.3,8.0,-0.7817701412354358,-2.2987069385686874,-1.8844891210082095,-0.01172752303536137,1.2352549299120055
-73.25,3.75,1985-04-16,231.5,8.0,0.2413809715458942,-0.9987085503148734,-2.0106424856158482,-0.2546878921485142,0.9834157768325917
-73.25,3.75,1985-05-16,399.2,8.0,1.075327422280292,0.27325045713194135,-1.4269755920861158,-0.5496555948402457,0.892290262349719
-73.25,3.75,1985-06-16,247.8,8.0,0.3371793781005204,0.6296847604079157,-0.8085860031846372,-1.243558239793733,0.3696120314499232
-73.25,3.75,1985-07-16,315.80002,8.0,0.6971559464578896,0.8159807594832533,-0.0810834851374363,-1.113330920487825,0.31580957561496514
-73.25,3.75,1985-08-16,372.0,8.0,0.9580988440254713,0.7570743280418726,0.660904362378158,-0.7520920527828002,-0.01841125041758689
-73.25,3.75,1985-09-16,351.5,8.0,0.8660663219972,0.9760784195924278,1.1137387658704947,-0.01955351819358989,-0.40964441394840895
-73.25,3.75,1985-10-16,267.4,8.0,0.44698595064714197,0.8757129485871714,1.1752343571836683,0.5072902277523843,-0.40643396303706836
-73.25,3.75,1985-11-16,196.90001,8.0,0.021930157921255685,0.48339791943233773,0.8184719606065187,0.8758098321620775,-0.4782607487302609
-73.25,3.75,1985-12-16,61.2,8.0,-1.2792155217389174,-0.31455127515922127,0.46462846545282027,0.8006791236335951,-0.4133156585122027
-73.25,3.75,1986-01-16,28.9,8.0,-1.9262397629237447,-1.2467137202570076,-0.1386022707789226,0.39812174001201495,-0.3826227374835204
-73.25,3.75,1986-02-15,118.0,8.0,-0.6026999487197998,-1.6800025775170377,-0.7542711008676974,-0.2028213305939626,-0.13683711215141522
-73.25,3.75,1986-03-16,162.6,8.0,-0.22320092810957143,-1.1392684434700815,-1.284010614545687,-0.396212839905471,0.0006640439233912672
-73.25,3.75,1986-04-16,271.2,8.0,0.46765411495714204,-0.23149233184358786,-1.2725751485512342,-0.4998134326993202,0.08720541898710235
-73.25,3.75,1986-05-16,353.80002,8.0,0.8765609912308503,0.41518803935436216,-0.828817028423105,-0.542578033407072,-0.011828788556960793
-73.25,3.75,1986-06-16,387.80002,8.0,1.0268358235035138,0.9215096090174987,-0.039707300550122136,-0.4575662362305963,0.29016944216229623
-73.25,3.75,1986-07-16,264.5,8.0,0.43108230630034877,0.9075672722129635,0.45102389925246056,-0.4643162172193312,0.18066428377570443
-73.25,3.75,1986-08-16,186.2,8.0,-0.051175892496699835,0.5371853462097935,0.583790129844129,-0.4892835190526356,-0.22736776133226647
-73.25,3.75,1986-09-16,287.9,8.0,0.5562935958104395,0.2927231042493533,0.8184716258322311,0.020132484349428294,-0.371425722007044
-73.25,3.75,1986-10-16,506.9,8.0,1.495371244451209,0.8547951388587182,1.23179340232988,0.9830137386105444,0.1593800448733903
-73.25,3.75,1986-11-16,201.1,8.0,0.04988941278848946,0.8862259848438433,0.967932477814159,1.1378824325232788,0.1684161918452115
-73.25,3.75,1986-12-16,22.1,8.0,-2.1324605649076247,0.2709354461777006,0.27144573998700217,0.8740902089431578,0.08395057196008014
-73.25,3.75,1987-01-16,52.9,8.0,-1.414121142100449,-1.300951190443464,-0.18572615923992086,0.44398708813528787,0.13588973580597896
-73.25,3.75,1987-02-15,41.5,8.0,-1.628370067777516,-2.37625272426337,-0.5290669959023467,-0.22208303601225837,-0.030711588858175463
-73.25,3.75,1987-03-16,139.5,8.0,-0.40915993233188364,-1.5268296237238546,-0.9143650530002779,-0.8047289009373991,-0.08162753300528462
-73.25,3.75,1987-04-16,316.2,8.0,0.699115296726408,-0.40716415364082376,-1.4749831687041521,-0.6789018934542359,0.01729593822253042
-73.25,3.75,1987-05-16,401.4,8.0,1.0845834539500352,0.5805489596005975,-0.8882565237517355,-0.18049529734986394,0.12077056144254683
-73.25,3.75,1987-06-16,179.7,8.0,-0.09699185531575581,0.6722086377491635,-0.4828116213876684,-0.4262375548069336,-0.34065074545908347
-73.25,3.75,1987-07-16,421.80002,8.0,1.1689165441056786,0.9008871789458843,0.3354640279887138,-0.6263582632357595,0.010296784660541873
-73.25,3.75,1987-08-16,240.7,8.0,0.2959833275245525,0.5458612409100587,0.7222732883220188,-0.532448610154559,0.1287655086974215
-73.25,3.75,1987-09-16,292.9,8.0,0.5821738097572587,0.8000629009598945,1.0002894513063487,0.07547130382081935,0.13955620931145826
-73.25,3.75,1987-10-16,327.80002,8.0,0.75525098752369,0.5904860731789745,1.0206925167061334,0.6409018940817043,-0.2552717481845516
-73.25,3.75,1987-11-16,184.8,8.0,-0.06095067532652198,0.4586670847790285,0.6250729353160936,0.9185020588687702,-0.29208525511035255
-73.25,3.75,1987-12-16,61.8,8.0,-1.270006710958528,-0.16224588844316842,0.39520447826861665,0.7693198550021425,-0.20268850265616184
-73.25,3.75,1988-01-16,22.5,8.0,-2.1190256751336896,-1.336601139624141,-0.48452409446993155,0.17508937896583576,-0.2710623239573854
-73.25,3.75,1988-02-15,63.9,8.0,-1.2382908625615596,-2.0994456019009675,-0.9425772399953855,-0.5794654497464587,-0.22063090133928193
-73.25,3.75,1988-03-16,78.700005,8.0,-1.0342244129512115,-1.9698956031740094,-1.5841576942293683,-0.8236894842791108,-0.3581906031610002
-73.25,3.75,1988-04-16,310.9,8.0,0.6730213713612234,-0.5575725461440446,-1.6400640070735537,-1.103509568575809,-0.37028385020962484
-73.25,3.75,1988-05-16,301.5,8.0,0.6260201170076322,0.16874471039453812,-1.2710729788817967,-0.9485089577929451,-0.6014096002336942
-73.25,3.75,1988-06-16,369.2,8.0,0.9457238178165764,0.8560668369769961,-0.4450662466181836,-0.7594101110151531,-0.16802726195893739
-73.25,3.75,1988-07-16,497.9,8.0,1.462556957108314,1.230242109283829,0.5761057636151334,-0.35738948183478003,0.00022687783828385236
-73.25,3.75,1988-08-16,397.7,8.0,1.0689978035931813,1.4078927325091752,1.1789793088967506,0.11289446264907409,0.3377896156886699
-73.25,3.75,1988-09-16,388.6,8.0,1.030268123482528,1.4426686130504804,1.6814324842332733,0.7766880446296569,0.5376496223712433
-73.25,3.75,1988-10-16,338.80002,8.0,0.8073063221717515,1.1468439919850149,1.7244446290605984,1.365263604381815,0.5603508092823988
-73.25,3.75,1988-11-16,264.2,8.0,0.4294306095525451,0.8771868718405904,1.666864779571025,1.7154035736327051,0.7226053298895997
-73.25,3.75,1988-12-16,124.4,8.0,-0.542661781203426,0.2639796044662254,1.2728909550546663,1.7931118238494785,0.8486009955976181
-73.25,3.75,1989-01-16,34.0,8.0,-1.7954386022167854,-0.6700899199489966,0.43083944362299503,1.3097832089142454,0.8715670262236617
-73.25,3.75,1989-02-15,80.1,8.0,-1.016429246790183,-1.5008356837646284,-0.2476854176273092,0.8996648209057652,0.9038277151779914
-73.25,3.75,1989-03-16,267.7,8.0,0.4486247528219692,-0.8278036374943969,-0.5369934040430606,0.7036383951999244,1.272457768962421
-73.25,3.75,1989-04-16,160.0,8.0,-0.24317898357859838,-0.3720621381647415,-1.0071798142090396,0.008446545656782288,0.9792732641342174
-73.25,3.75,1989-05-16,355.4,8.0,0.8838355946861085,0.4041549158853327,-0.7602982462236998,-0.08381156451917783,1.085011398107436
-73.25,3.75,1989-06-16,300.80002,8.0,0.6224821042832062,0.48435416356842315,-0.322552145650487,-0.2795323571587448,0.9506293457869932
-73.25,3.75,1989-07-16,281.6,8.0,0.523261731227937,0.7618798862895821,0.22376728719810163,-0.41028345031270386,0.5128223877029511
-73.25,3.75,1989-08-16,280.1,8.0,0.5153256589562051,0.5930228883024935,0.6210749439981106,-0.37367165987679146,0.26594760028411796
-73.25,3.75,1989-09-16,319.6,8.0,0.7157053468050092,0.6360556656954288,0.7189155587894153,0.059799466945388596,0.11796083370948765
-73.25,3.75,1989-10-16,224.40001,8.0,0.19824316375824186,0.5031774057630933,0.8376314148061784,0.4571802214647187,-0.13283403737562172
-73.25,3.75,1989-11-16,141.7,8.0,-0.39056659006522965,0.15429468229813095,0.4318306740735777,0.5809910540577078,-0.409415957004469
-73.25,3.75,1989-12-16,68.4,8.0,-1.1728496994386757,-0.6261025581854607,-0.05404472784327984,0.1721301636977763,-0.5388028259917467
-73.25,3.75,1990-01-16,47.8,8.0,-1.5051330999900177,-1.3950611871795486,-0.6050007545987018,-0.06933210102332814,-0.5067399412146343
-73.25,3.75,1990-02-15,85.9,8.0,-0.9450348560714997,-1.717608209409199,-1.1282419134797328,-0.6885467021230196,-0.4932995855962588
-73.25,3.75,1990-03-16,150.1,8.0,-0.3213684786237868,-1.2624807004109782,-1.6544349531962954,-1.0633585234931093,-0.7699756902967096
-73.25,3.75,1990-04-16,369.7,8.0,0.9479380541981768,-0.06932948941490368,-1.1988143723564866,-0.8414717482483677,-0.2825847983594825
-73.25,3.75,1990-05-16,353.4,8.0,0.8747388954251807,0.6175893293264819,-0.6219312677993034,-0.6627796898337551,-0.2871076138092206
-73.25,3.75,1990-06-16,202.8,8.0,0.06109395205400192,0.735798152610701,-0.2951092005297822,-0.9500189848279756,-0.5116111595043075
-73.25,3.75,1990-07-16,243.0,8.0,0.30941597096740936,0.4434376486602166,0.1385144141392304,-0.9033702293138268,-0.6016435700794245
-73.25,3.75,1990-08-16,155.2,8.0,-0.28065804040805464,-0.08307134950411929,0.2827245228019834,-0.869733620341894,-0.8995822793941805
-73.25,3.75,1990-09-16,182.0,8.0,-0.08065275853287415,-0.1447738345607129,0.34759527483743047,-0.5937109107909764,-1.2404158749626666
-73.25,3.75,1990-10-16,343.30002,8.0,0.8282868200161528,0.14030768202344593,0.2939752265163236,0.07289786315271472,-0.945098920887264
-73.25,3.75,1990-11-16,173.3,8.0,-0.14322234975599443,0.18869006503971572,-0.08998519855039434,0.257833175933295,-0.868325722581994
-73.25,3.75,1990-12-16,121.3,8.0,-0.5714632640159015,0.022934371736959204,-0.2755169012803709,0.19744948629533746,-0.741333251847533
-73.25,3.75,1991-01-16,28.1,8.0,-1.9483687554627969,-1.0788112275806714,-0.8088514568135854,-0.5640697314359613,-0.7884050493707403
-73.25,3.75,1991-02-15,38.0,8.0,-1.7031555740167768,-1.8133614764973096,-1.133444928486071,-1.3594348204333015,-0.9039531636571019
-73.25,3.75,1991-03-16,284.30002,8.0,0.5374770830066385,-0.9574420091528102,-0.8486180501863501,-1.143671732676471,-0.5840769141232981
-73.25,3.75,1991-04-16,339.6,8.0,0.8110492243412505,0.08968426707712085,-0.8585569787672507,-0.8976265011568542,-0.6547942476601033
-73.25,3.75,1991-05-16,348.6,8.0,0.8527708338246756,0.8367260585703706,-0.4131933101303148,-0.4327225045428772,-0.6661249395297639
-73.25,3.75,1991-06-16,265.80002,8.0,0.4382257962859224,0.7970423765262151,-0.07930509704689659,-0.2414014486418651,-0.5185744021695406
-73.25,3.75,1991-07-16,351.5,8.0,0.8660663219972,0.8226253821000618,0.5870525254828672,-0.22298008424224425,-0.27015946041443917
-73.25,3.75,1991-08-16,256.9,8.0,0.3888497718050019,0.6198752297857185,0.9897039136187258,-0.03806743410823213,-0.043468822886321076
-73.25,3.75,1991-09-16,273.80002,8.0,0.4816857684127661,0.6381005267274513,0.9711246352830885,0.2865787873873218,0.15636653470815978
-73.25,3.75,1991-10-16,133.40001,8.0,-0.46180893885295216,0.095721301479251,0.5912708125891636,0.5020535192748944,-0.3072620568867159
-73.25,3.75,1991-11-16,176.6,8.0,-0.11924157230776088,-0.13398847543194037,0.24942355537201014,0.7759124386692028,-0.29978321758337295
-73.25,3.75,1991-12-16,84.700005,8.0,-0.9595115234278628,-0.7767151712970589,-0.14085606282900776,0.3780500474617369,-0.3830795229022322
-73.25,3.75,1992-01-16,27.300001,8.0,-1.9709987426111646,-1.2388774525032105,-0.9453272533087421,-0.29493801227255345,-0.38490899566331077
-73.25,3.75,1992-02-15,32.4,8.0,-1.8347218160035665,-2.130096939773713,-1.6214376452978816,-1.0561798131875557,-0.3977263899776449
-73.25,3.75,1992-03-16,93.700005,8.0,-0.854343659296539,-2.058449297430446,-2.280124409726071,-1.5143717222329873,-0.8456216352961959
-73.25,3.75,1992-04-16,192.8,8.0,-0.005755926883877291,-1.0960319500333557,-2.047768026173017,-1.9718560618702201,-1.2073617097506382
-73.25,3.75,1992-05-16,237.90001,8.0,0.2795148099640406,-0.3180864627850323,-1.8244176602397633,-2.0292319569566546,-1.49094578324614
-73.25,3.75,1992-06-16,155.8,8.0,-0.2759297036612478,-0.1259292577956356,-1.5828454311070772,-2.3998788300939613,-1.7828873488829893
-73.25,3.75,1992-07-16,290.1,8.0,0.5677169180025637,0.14919244385706795,-0.8101789970269093,-1.9129914481242385,-1.9506083630726114
-73.25,3.75,1992-08-16,210.0,8.0,0.10785782052806848,0.07315107020296716,-0.36441484416932635,-1.8145977965329285,-2.081172597412601
